geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city,geometry
74563,-16.651041561786958,-49.26760960542054,go,goiania,POINT (-49.26760960542054 -16.65104156178696)
74565,-16.640574122551232,-49.27648326906267,go,goiania,POINT (-49.27648326906267 -16.64057412255123)
74565,-16.640574122551232,-49.27648326906267,go,goiânia,POINT (-49.27648326906267 -16.64057412255123)
74573,-16.63857937649734,-49.28358339694993,go,goiania,POINT (-49.28358339694993 -16.63857937649734)
74573,-16.63857937649734,-49.28358339694993,go,goiânia,POINT (-49.28358339694993 -16.63857937649734)
74574,-16.64600174841837,-49.27921538545668,go,goiânia,POINT (-49.27921538545668 -16.64600174841837)
74574,-16.64600174841837,-49.27921538545668,go,goiania,POINT (-49.27921538545668 -16.64600174841837)
74575,-16.651123048367243,-49.28694148383802,go,goiania,POINT (-49.28694148383802 -16.65112304836724)
74575,-16.651123048367243,-49.28694148383802,go,goiânia,POINT (-49.28694148383802 -16.65112304836724)
74580,-16.65002545878358,-49.29948641096093,go,goiania,POINT (-49.29948641096092 -16.65002545878358)
74580,-16.65002545878358,-49.29948641096093,go,goiânia,POINT (-49.29948641096092 -16.65002545878358)
74583,-16.636370092812044,-49.3015026495666,go,goiania,POINT (-49.3015026495666 -16.63637009281204)
74583,-16.636370092812044,-49.3015026495666,go,goiânia,POINT (-49.3015026495666 -16.63637009281204)
74584,-16.62875867448044,-49.29882814827472,go,goiania,POINT (-49.29882814827472 -16.62875867448044)
74590,-16.6125226346468,-49.29609126429586,go,goiania,POINT (-49.29609126429586 -16.6125226346468)
74590,-16.6125226346468,-49.29609126429586,go,goiânia,POINT (-49.29609126429586 -16.6125226346468)
74591,-16.617191907789493,-49.28764075582015,go,goiania,POINT (-49.28764075582015 -16.61719190778949)
74591,-16.617191907789493,-49.28764075582015,go,goiânia,POINT (-49.28764075582015 -16.61719190778949)
74593,-16.620062076963105,-49.29294123822408,go,goiania,POINT (-49.29294123822408 -16.62006207696311)
74593,-16.620062076963105,-49.29294123822408,go,goiânia,POINT (-49.29294123822408 -16.62006207696311)
74594,-16.62168835330212,-49.30102896874757,go,goiania,POINT (-49.30102896874757 -16.62168835330212)
74594,-16.62168835330212,-49.30102896874757,go,goiânia,POINT (-49.30102896874757 -16.62168835330212)
74595,-16.625931819753774,-49.29337699535483,go,goiania,POINT (-49.29337699535483 -16.62593181975377)
74595,-16.625931819753774,-49.29337699535483,go,goiânia,POINT (-49.29337699535483 -16.62593181975377)
74603,-16.681754011637594,-49.240674491275534,go,goiania,POINT (-49.24067449127553 -16.68175401163759)
74603,-16.681754011637594,-49.240674491275534,go,goiânia,POINT (-49.24067449127553 -16.68175401163759)
74605,-16.67697914385229,-49.24425075181527,go,goiania,POINT (-49.24425075181527 -16.67697914385229)
74605,-16.67697914385229,-49.24425075181527,go,goiânia,POINT (-49.24425075181527 -16.67697914385229)
74610,-16.674650277962446,-49.2373079636329,go,goiânia,POINT (-49.2373079636329 -16.67465027796245)
74610,-16.674650277962446,-49.2373079636329,go,goiania,POINT (-49.2373079636329 -16.67465027796245)
74611,-16.67515266619978,-49.23302802843983,go,goiania,POINT (-49.23302802843983 -16.67515266619978)
74615,-16.677405292015482,-49.23354251776996,go,goiania,POINT (-49.23354251776995 -16.67740529201548)
74620,-16.666563760785795,-49.22595971020646,go,goiânia,POINT (-49.22595971020646 -16.6665637607858)
74620,-16.666563760785795,-49.22595971020646,go,goiania,POINT (-49.22595971020646 -16.6665637607858)
74630,-16.662781509499517,-49.22390670993431,go,goiania,POINT (-49.2239067099343 -16.66278150949952)
74630,-16.662781509499517,-49.22390670993431,go,goiânia,POINT (-49.2239067099343 -16.66278150949952)
74633,-16.667519408202885,-49.24585304428769,go,goiania,POINT (-49.24585304428769 -16.66751940820289)
74633,-16.667519408202885,-49.24585304428769,go,goiânia,POINT (-49.24585304428769 -16.66751940820289)
74635,-16.660747400237423,-49.23959915279352,go,goiania,POINT (-49.23959915279352 -16.66074740023742)
74635,-16.660747400237423,-49.23959915279352,go,goiânia,POINT (-49.23959915279352 -16.66074740023742)
74640,-16.66725819157443,-49.24259094006904,go,goiania,POINT (-49.24259094006904 -16.66725819157443)
74640,-16.66725819157443,-49.24259094006904,go,goiânia,POINT (-49.24259094006904 -16.66725819157443)
74643,-16.670509402397055,-49.2467632987768,go,goiania,POINT (-49.2467632987768 -16.67050940239706)
74643,-16.670509402397055,-49.2467632987768,go,goiânia,POINT (-49.2467632987768 -16.67050940239706)
74645,-16.664457060457906,-49.24469282203204,go,goiania,POINT (-49.24469282203204 -16.66445706045791)
74645,-16.664457060457906,-49.24469282203204,go,goiânia,POINT (-49.24469282203204 -16.66445706045791)
74650,-16.6549307069513,-49.24207933928534,go,goiania,POINT (-49.24207933928534 -16.6549307069513)
74650,-16.6549307069513,-49.24207933928534,go,goiânia,POINT (-49.24207933928534 -16.6549307069513)
74653,-16.656754400102873,-49.25203184396594,go,goiania,POINT (-49.25203184396594 -16.65675440010287)
74653,-16.656754400102873,-49.25203184396594,go,goiânia,POINT (-49.25203184396594 -16.65675440010287)
74655,-16.653173256578288,-49.25594512996922,go,goiania,POINT (-49.25594512996922 -16.65317325657829)
74655,-16.653173256578288,-49.25594512996922,go,goiânia,POINT (-49.25594512996922 -16.65317325657829)
74660,-16.647936538058026,-49.25976548961496,go,goiania,POINT (-49.25976548961496 -16.64793653805803)
74660,-16.647936538058026,-49.25976548961496,go,goiânia,POINT (-49.25976548961496 -16.64793653805803)
74663,-16.632315440775844,-49.258279550438246,go,goiania,POINT (-49.25827955043825 -16.63231544077584)
74663,-16.632315440775844,-49.258279550438246,go,goiânia,POINT (-49.25827955043825 -16.63231544077584)
74665,-16.62143581551251,-49.25408690602059,go,goiania,POINT (-49.25408690602059 -16.62143581551251)
74665,-16.62143581551251,-49.25408690602059,go,goiânia,POINT (-49.25408690602059 -16.62143581551251)
74670,-16.63974383846163,-49.24067488899073,go,goiania,POINT (-49.24067488899073 -16.63974383846163)
74670,-16.63974383846163,-49.24067488899073,go,goiânia,POINT (-49.24067488899073 -16.63974383846163)
74672,-16.63256355398043,-49.23586335032486,go,goiania,POINT (-49.23586335032486 -16.63256355398043)
74672,-16.63256355398043,-49.23586335032486,go,goiânia,POINT (-49.23586335032486 -16.63256355398043)
74673,-16.648564192885736,-49.23674993967181,go,goiânia,POINT (-49.23674993967181 -16.64856419288574)
74673,-16.648564192885736,-49.23674993967181,go,goiania,POINT (-49.23674993967181 -16.64856419288574)
74674,-16.64053474518103,-49.2279538694498,go,goiania,POINT (-49.2279538694498 -16.64053474518103)
74674,-16.64053474518103,-49.2279538694498,go,goiânia,POINT (-49.2279538694498 -16.64053474518103)
74675,-16.621346729888206,-49.21742374355863,go,goiânia,POINT (-49.21742374355863 -16.62134672988821)
74675,-16.621346729888206,-49.21742374355863,go,goiania,POINT (-49.21742374355863 -16.62134672988821)
74680,-16.62370480842957,-49.216480053736575,go,goiania,POINT (-49.21648005373657 -16.62370480842957)
74680,-16.62370480842957,-49.216480053736575,go,goiânia,POINT (-49.21648005373657 -16.62370480842957)
74681,-16.62234926317866,-49.19472723794023,go,goiânia,POINT (-49.19472723794023 -16.62234926317866)
74681,-16.62234926317866,-49.19472723794023,go,goiania,POINT (-49.19472723794023 -16.62234926317866)
74682,-16.507687500000003,-49.43732399999999,go,goiania,POINT (-49.43732399999999 -16.5076875)
74683,-16.611887681364703,-49.21875681207644,go,goiania,POINT (-49.21875681207644 -16.6118876813647)
74683,-16.611887681364703,-49.21875681207644,go,goiânia,POINT (-49.21875681207644 -16.6118876813647)
74684,-16.600289680945227,-49.21073105723126,go,goiania,POINT (-49.21073105723126 -16.60028968094523)
74684,-16.600289680945227,-49.21073105723126,go,goiânia,POINT (-49.21073105723126 -16.60028968094523)
74685,-16.628644840544865,-49.25699558786364,go,goiania,POINT (-49.25699558786363 -16.62864484054487)
74685,-16.628644840544865,-49.25699558786364,go,goiânia,POINT (-49.25699558786363 -16.62864484054487)
74686,-16.55617790399998,-49.244785999999976,go,goiania,POINT (-49.24478599999998 -16.55617790399998)
74690,-16.637146841090726,-49.25143269112234,go,goiania,POINT (-49.25143269112234 -16.63714684109073)
74690,-16.637146841090726,-49.25143269112234,go,goiânia,POINT (-49.25143269112234 -16.63714684109073)
74691,-16.590137258002194,-49.28149475490833,go,goiania,POINT (-49.28149475490833 -16.59013725800219)
74691,-16.590137258002194,-49.28149475490833,go,goiânia,POINT (-49.28149475490833 -16.59013725800219)
74692,-16.5840823184116,-49.26486834466726,go,goiania,POINT (-49.26486834466726 -16.5840823184116)
74692,-16.5840823184116,-49.26486834466726,go,goiânia,POINT (-49.26486834466726 -16.5840823184116)
74693,-16.543064855999944,-49.282899999999984,go,goiania,POINT (-49.28289999999998 -16.54306485599994)
74693,-16.543064855999944,-49.282899999999984,go,goiânia,POINT (-49.28289999999998 -16.54306485599994)
74703,-16.663203628422664,-49.22493220304434,go,goiania,POINT (-49.22493220304434 -16.66320362842266)
74705,-16.67096192301545,-49.22170794411681,go,goiania,POINT (-49.22170794411681 -16.67096192301545)
74705,-16.67096192301545,-49.22170794411681,go,goiânia,POINT (-49.22170794411681 -16.67096192301545)
74710,-16.67484201568319,-49.21522411964593,go,goiania,POINT (-49.21522411964593 -16.67484201568319)
74710,-16.67484201568319,-49.21522411964593,go,goiânia,POINT (-49.21522411964593 -16.67484201568319)
74711,-16.670714833295307,-49.2254149651166,go,goiania,POINT (-49.2254149651166 -16.67071483329531)
74711,-16.670714833295307,-49.2254149651166,go,goiânia,POINT (-49.2254149651166 -16.67071483329531)
74713,-16.6751564710221,-49.22833431723326,go,goiânia,POINT (-49.22833431723326 -16.6751564710221)
74713,-16.6751564710221,-49.22833431723326,go,goiania,POINT (-49.22833431723326 -16.6751564710221)
74715,-16.689657806719918,-49.22902580459144,go,goiania,POINT (-49.22902580459144 -16.68965780671992)
74715,-16.689657806719918,-49.22902580459144,go,goiânia,POINT (-49.22902580459144 -16.68965780671992)
74720,-16.686011863427215,-49.23919868328363,go,goiania,POINT (-49.23919868328363 -16.68601186342721)
74723,-16.69573426062784,-49.221718498538536,go,goiania,POINT (-49.22171849853854 -16.69573426062784)
74723,-16.69573426062784,-49.221718498538536,go,goiânia,POINT (-49.22171849853854 -16.69573426062784)
74730,-16.69336005970109,-49.21446065106896,go,goiania,POINT (-49.21446065106896 -16.69336005970109)
74730,-16.69336005970109,-49.21446065106896,go,goiânia,POINT (-49.21446065106896 -16.69336005970109)
74735,-16.68228218508936,-49.20399988653475,go,goiania,POINT (-49.20399988653475 -16.68228218508936)
74735,-16.68228218508936,-49.20399988653475,go,goiânia,POINT (-49.20399988653475 -16.68228218508936)
74740,-16.691932643067585,-49.22343261075764,go,goiania,POINT (-49.22343261075764 -16.69193264306758)
74740,-16.691932643067585,-49.22343261075764,go,goiânia,POINT (-49.22343261075764 -16.69193264306758)
74765,-16.648369902548573,-49.22073770347098,go,goiania,POINT (-49.22073770347098 -16.64836990254857)
74766,-16.667087999999946,-49.180609999999966,go,goiania,POINT (-49.18060999999997 -16.66708799999995)
74767,-16.66791325704835,-49.194271798773954,go,goiania,POINT (-49.19427179877395 -16.66791325704835)
74769,-16.645811671754984,-49.201663822441006,go,goiania,POINT (-49.20166382244101 -16.64581167175498)
74769,-16.645811671754984,-49.201663822441006,go,goiânia,POINT (-49.20166382244101 -16.64581167175498)
74770,-16.657355682085818,-49.19115791963882,go,goiania,POINT (-49.19115791963882 -16.65735568208582)
74770,-16.657355682085818,-49.19115791963882,go,goiânia,POINT (-49.19115791963882 -16.65735568208582)
74775,-16.651262554205353,-49.21130465039411,go,goiania,POINT (-49.21130465039411 -16.65126255420535)
74775,-16.651262554205353,-49.21130465039411,go,goiânia,POINT (-49.21130465039411 -16.65126255420535)
74780,-16.651494591205964,-49.19094618625632,go,goiania,POINT (-49.19094618625632 -16.65149459120596)
74780,-16.651494591205964,-49.19094618625632,go,goiânia,POINT (-49.19094618625632 -16.65149459120596)
74781,-16.65174775712383,-49.199743907608266,go,goiania,POINT (-49.19974390760827 -16.65174775712383)
74781,-16.65174775712383,-49.199743907608266,go,goiânia,POINT (-49.19974390760827 -16.65174775712383)
74783,-16.647080423202723,-49.29001995680617,go,goiania,POINT (-49.29001995680617 -16.64708042320272)
74785,-16.645346414924667,-49.18535459775117,go,goiania,POINT (-49.18535459775117 -16.64534641492467)
74785,-16.645346414924667,-49.18535459775117,go,goiânia,POINT (-49.18535459775117 -16.64534641492467)
74786,-16.64497265708055,-49.17876512325008,go,goiania,POINT (-49.17876512325008 -16.64497265708055)
74786,-16.64497265708055,-49.17876512325008,go,goiânia,POINT (-49.17876512325008 -16.64497265708055)
74805,-16.691109084528954,-49.24054057449684,go,goiania,POINT (-49.24054057449684 -16.69110908452895)
74805,-16.691109084528954,-49.24054057449684,go,goiânia,POINT (-49.24054057449684 -16.69110908452895)
74810,-16.701906867001895,-49.23957626513163,go,goiânia,POINT (-49.23957626513163 -16.7019068670019)
74810,-16.701906867001895,-49.23957626513163,go,goiania,POINT (-49.23957626513163 -16.7019068670019)
74815,-16.699544924229915,-49.25543716092916,go,goiania,POINT (-49.25543716092916 -16.69954492422992)
74815,-16.699544924229915,-49.25543716092916,go,goiânia,POINT (-49.25543716092916 -16.69954492422992)
74817,-16.713202794269563,-49.24377138265976,go,goiânia,POINT (-49.24377138265976 -16.71320279426956)
74820,-16.70612897434552,-49.24875756948971,go,goiania,POINT (-49.24875756948971 -16.70612897434552)
74820,-16.70612897434552,-49.24875756948971,go,goiânia,POINT (-49.24875756948971 -16.70612897434552)
74823,-16.715397174014264,-49.2596197984511,go,goiania,POINT (-49.2596197984511 -16.71539717401426)
74823,-16.715397174014264,-49.2596197984511,go,goiânia,POINT (-49.2596197984511 -16.71539717401426)
74825,-16.717011105572144,-49.25366157866026,go,goiania,POINT (-49.25366157866026 -16.71701110557214)
74825,-16.717011105572144,-49.25366157866026,go,goiânia,POINT (-49.25366157866026 -16.71701110557214)
74830,-16.71320457550908,-49.26237903396216,go,goiania,POINT (-49.26237903396216 -16.71320457550908)
74830,-16.71320457550908,-49.26237903396216,go,goiânia,POINT (-49.26237903396216 -16.71320457550908)
74835,-16.715788940090025,-49.27402612240441,go,goiania,POINT (-49.27402612240441 -16.71578894009003)
74835,-16.715788940090025,-49.27402612240441,go,goiânia,POINT (-49.27402612240441 -16.71578894009003)
74840,-16.736666844111507,-49.27761440554941,go,goiânia,POINT (-49.27761440554941 -16.73666684411151)
74840,-16.736666844111507,-49.27761440554941,go,goiania,POINT (-49.27761440554941 -16.73666684411151)
74843,-16.71974126608181,-49.293976624632016,go,goiania,POINT (-49.29397662463202 -16.71974126608181)
74843,-16.71974126608181,-49.293976624632016,go,goiânia,POINT (-49.29397662463202 -16.71974126608181)
74845,-16.717347342437535,-49.24283873511048,go,goiania,POINT (-49.24283873511048 -16.71734734243753)
74845,-16.717347342437535,-49.24283873511048,go,goiânia,POINT (-49.24283873511048 -16.71734734243753)
74850,-16.709211352307044,-49.23842287446653,go,goiânia,POINT (-49.23842287446653 -16.70921135230704)
74850,-16.709211352307044,-49.23842287446653,go,goiania,POINT (-49.23842287446653 -16.70921135230704)
74853,-16.729473848970922,-49.24772073582982,go,goiania,POINT (-49.24772073582982 -16.72947384897092)
74855,-16.726189046785848,-49.22596336616876,go,goiânia,POINT (-49.22596336616876 -16.72618904678585)
74855,-16.726189046785848,-49.22596336616876,go,goiania,POINT (-49.22596336616876 -16.72618904678585)
74860,-16.725859458097673,-49.22444694502152,go,goiania,POINT (-49.22444694502152 -16.72585945809767)
74860,-16.725859458097673,-49.22444694502152,go,goiânia,POINT (-49.22444694502152 -16.72585945809767)
74863,-16.71255076071696,-49.25737387553405,go,goiania,POINT (-49.25737387553405 -16.71255076071696)
74863,-16.71255076071696,-49.25737387553405,go,goiânia,POINT (-49.25737387553405 -16.71255076071696)
74865,-16.709323675098833,-49.22536231120029,go,goiania,POINT (-49.22536231120029 -16.70932367509883)
74865,-16.709323675098833,-49.22536231120029,go,goiânia,POINT (-49.22536231120029 -16.70932367509883)
74870,-16.72896103944757,-49.21805017282163,go,goiânia,POINT (-49.21805017282163 -16.72896103944757)
74870,-16.72896103944757,-49.21805017282163,go,goiania,POINT (-49.21805017282163 -16.72896103944757)
74883,-16.68706286241313,-49.22689534410131,go,goiania,POINT (-49.22689534410131 -16.68706286241313)
74883,-16.68706286241313,-49.22689534410131,go,goiânia,POINT (-49.22689534410131 -16.68706286241313)
74884,-16.709365340473,-49.1975910561448,go,goiania,POINT (-49.1975910561448 -16.709365340473)
74884,-16.709365340473,-49.1975910561448,go,goiânia,POINT (-49.1975910561448 -16.709365340473)
74885,-16.697834278484013,-49.2472629180234,go,goiânia,POINT (-49.2472629180234 -16.69783427848401)
74885,-16.697834278484013,-49.2472629180234,go,goiania,POINT (-49.2472629180234 -16.69783427848401)
74886,-16.725834098545064,-49.21222893336587,go,goiania,POINT (-49.21222893336587 -16.72583409854506)
74890,-16.747019047249296,-49.20131680417274,go,goiania,POINT (-49.20131680417274 -16.7470190472493)
74890,-16.747019047249296,-49.20131680417274,go,goiânia,POINT (-49.20131680417274 -16.7470190472493)
74893,-16.737888907164145,-49.2019264302793,go,goiania,POINT (-49.2019264302793 -16.73788890716414)
74893,-16.737888907164145,-49.2019264302793,go,goiânia,POINT (-49.2019264302793 -16.73788890716414)
74905,-16.73966185131914,-49.25839669985379,go,aparecida de goiania,POINT (-49.25839669985379 -16.73966185131914)
74905,-16.73966185131914,-49.25839669985379,go,aparecida de goiânia,POINT (-49.25839669985379 -16.73966185131914)
74910,-16.746918135177403,-49.24869188697004,go,aparecida de goiania,POINT (-49.24869188697004 -16.7469181351774)
74910,-16.746918135177403,-49.24869188697004,go,aparecida de goiânia,POINT (-49.24869188697004 -16.7469181351774)
74911,-16.738582451821323,-49.244637529962326,go,aparecida de goiania,POINT (-49.24463752996233 -16.73858245182132)
74911,-16.738582451821323,-49.244637529962326,go,aparecida de goiânia,POINT (-49.24463752996233 -16.73858245182132)
74912,-16.73986237318975,-49.23957169256309,go,aparecida de goiania,POINT (-49.23957169256309 -16.73986237318975)
74912,-16.73986237318975,-49.23957169256309,go,aparecida de goiânia,POINT (-49.23957169256309 -16.73986237318975)
74913,-16.76188244796347,-49.25923877526375,go,aparecida de goiania,POINT (-49.25923877526375 -16.76188244796347)
74913,-16.76188244796347,-49.25923877526375,go,aparecida de goiânia,POINT (-49.25923877526375 -16.76188244796347)
74914,-16.75351968070589,-49.26328917668249,go,aparecida de goiania,POINT (-49.26328917668249 -16.75351968070589)
74914,-16.75351968070589,-49.26328917668249,go,aparecida de goiânia,POINT (-49.26328917668249 -16.75351968070589)
74915,-16.744576442862968,-49.27044851139697,go,aparecida de goiania,POINT (-49.27044851139697 -16.74457644286297)
74915,-16.744576442862968,-49.27044851139697,go,aparecida de goiânia,POINT (-49.27044851139697 -16.74457644286297)
74916,-16.752305085194173,-49.28112622274932,go,aparecida de goiania,POINT (-49.28112622274931 -16.75230508519417)
74916,-16.752305085194173,-49.28112622274932,go,aparecida de goiânia,POINT (-49.28112622274931 -16.75230508519417)
74917,-16.76050404896935,-49.27223580522195,go,aparecida de goiania,POINT (-49.27223580522195 -16.76050404896935)
74917,-16.76050404896935,-49.27223580522195,go,aparecida de goiânia,POINT (-49.27223580522195 -16.76050404896935)
74919,-16.77138838884573,-49.25028229660642,go,aparecida de goiania,POINT (-49.25028229660642 -16.77138838884573)
74919,-16.77138838884573,-49.25028229660642,go,aparecida de goiânia,POINT (-49.25028229660642 -16.77138838884573)
74920,-16.758755178879674,-49.255785808799686,go,aparecida de goiania,POINT (-49.25578580879969 -16.75875517887967)
74920,-16.758755178879674,-49.255785808799686,go,aparecida de goiânia,POINT (-49.25578580879969 -16.75875517887967)
74921,-16.757760238926554,-49.21401552746121,go,aparecida de goiania,POINT (-49.21401552746121 -16.75776023892655)
74921,-16.757760238926554,-49.21401552746121,go,aparecida de goiânia,POINT (-49.21401552746121 -16.75776023892655)
74922,-16.750497132009393,-49.224577049093455,go,aparecida de goiania,POINT (-49.22457704909345 -16.75049713200939)
74922,-16.750497132009393,-49.224577049093455,go,aparecida de goiânia,POINT (-49.22457704909345 -16.75049713200939)
74923,-16.776444681553283,-49.22905045167597,go,aparecida de goiânia,POINT (-49.22905045167597 -16.77644468155328)
74923,-16.776444681553283,-49.22905045167597,go,aparecida de goiania,POINT (-49.22905045167597 -16.77644468155328)
74924,-16.785423029283645,-49.21583047383234,go,aparecida de goiania,POINT (-49.21583047383234 -16.78542302928365)
74924,-16.785423029283645,-49.21583047383234,go,aparecida de goiânia,POINT (-49.21583047383234 -16.78542302928365)
74926,-16.756618853717583,-49.20927754042295,go,aparecida de goiania,POINT (-49.20927754042295 -16.75661885371758)
74927,-16.755990322322372,-49.20585255021664,go,aparecida de goiânia,POINT (-49.20585255021664 -16.75599032232237)
74927,-16.755990322322372,-49.20585255021664,go,aparecida de goiania,POINT (-49.20585255021664 -16.75599032232237)
74930,-16.766552159923314,-49.33937440860811,go,aparecida de goiania,POINT (-49.33937440860811 -16.76655215992331)
74930,-16.766552159923314,-49.33937440860811,go,aparecida de goiânia,POINT (-49.33937440860811 -16.76655215992331)
74932,-16.760988821784583,-49.33559368438868,go,aparecida de goiania,POINT (-49.33559368438868 -16.76098882178458)
74932,-16.760988821784583,-49.33559368438868,go,aparecida de goiânia,POINT (-49.33559368438868 -16.76098882178458)
74933,-16.75497198934697,-49.31859334216938,go,aparecida de goiania,POINT (-49.31859334216938 -16.75497198934697)
74933,-16.75497198934697,-49.31859334216938,go,aparecida de goiânia,POINT (-49.31859334216938 -16.75497198934697)
74934,-16.77245702499251,-49.31255863462465,go,aparecida de goiania,POINT (-49.31255863462465 -16.77245702499251)
74934,-16.77245702499251,-49.31255863462465,go,aparecida de goiânia,POINT (-49.31255863462465 -16.77245702499251)
74935,-16.750328089933973,-49.2955513835504,go,aparecida de goiania,POINT (-49.2955513835504 -16.75032808993397)
74935,-16.750328089933973,-49.2955513835504,go,aparecida de goiânia,POINT (-49.2955513835504 -16.75032808993397)
74936,-16.76213311410043,-49.29403499532152,go,aparecida de goiania,POINT (-49.29403499532152 -16.76213311410043)
74936,-16.76213311410043,-49.29403499532152,go,aparecida de goiânia,POINT (-49.29403499532152 -16.76213311410043)
74937,-16.77318822214152,-49.29480730302569,go,aparecida de goiania,POINT (-49.29480730302569 -16.77318822214152)
74937,-16.77318822214152,-49.29480730302569,go,aparecida de goiânia,POINT (-49.29480730302569 -16.77318822214152)
74938,-16.752852304987965,-49.28763662827612,go,aparecida de goiania,POINT (-49.28763662827612 -16.75285230498796)
74940,-16.787394171792098,-49.27877349433328,go,aparecida de goiania,POINT (-49.27877349433328 -16.7873941717921)
74940,-16.787394171792098,-49.27877349433328,go,aparecida de goiânia,POINT (-49.27877349433328 -16.7873941717921)
74942,-16.784540665516943,-49.31586310877186,go,aparecida de goiania,POINT (-49.31586310877186 -16.78454066551694)
74942,-16.784540665516943,-49.31586310877186,go,aparecida de goiânia,POINT (-49.31586310877186 -16.78454066551694)
74943,-16.77649497606857,-49.33011614348685,go,aparecida de goiania,POINT (-49.33011614348685 -16.77649497606857)
74943,-16.77649497606857,-49.33011614348685,go,aparecida de goiânia,POINT (-49.33011614348685 -16.77649497606857)
74944,-16.786551376769705,-49.32757122414532,go,aparecida de goiania,POINT (-49.32757122414532 -16.7865513767697)
74944,-16.786551376769705,-49.32757122414532,go,aparecida de goiânia,POINT (-49.32757122414532 -16.7865513767697)
74945,-16.78970404283121,-49.33348560481973,go,aparecida de goiania,POINT (-49.33348560481973 -16.78970404283121)
74945,-16.78970404283121,-49.33348560481973,go,aparecida de goiânia,POINT (-49.33348560481973 -16.78970404283121)
74946,-16.774789718843284,-49.34452160099674,go,aparecida de goiânia,POINT (-49.34452160099674 -16.77478971884328)
74946,-16.774789718843284,-49.34452160099674,go,aparecida de goiania,POINT (-49.34452160099674 -16.77478971884328)
74947,-16.79769490570427,-49.34832364391236,go,aparecida de goiania,POINT (-49.34832364391236 -16.79769490570427)
74947,-16.79769490570427,-49.34832364391236,go,aparecida de goiânia,POINT (-49.34832364391236 -16.79769490570427)
74948,-16.80950187677197,-49.34974015738893,go,aparecida de goiania,POINT (-49.34974015738893 -16.80950187677197)
74948,-16.80950187677197,-49.34974015738893,go,aparecida de goiânia,POINT (-49.34974015738893 -16.80950187677197)
74950,-16.778832093083018,-49.27490249063375,go,aparecida de goiania,POINT (-49.27490249063375 -16.77883209308302)
74950,-16.778832093083018,-49.27490249063375,go,aparecida de goiânia,POINT (-49.27490249063375 -16.77883209308302)
74952,-16.775195396651373,-49.27561469508692,go,aparecida de goiania,POINT (-49.27561469508692 -16.77519539665137)
74952,-16.775195396651373,-49.27561469508692,go,aparecida de goiânia,POINT (-49.27561469508692 -16.77519539665137)
74953,-16.784626718863628,-49.29163146568625,go,aparecida de goiania,POINT (-49.29163146568625 -16.78462671886363)
74953,-16.784626718863628,-49.29163146568625,go,aparecida de goiânia,POINT (-49.29163146568625 -16.78462671886363)
74954,-16.792611769215064,-49.27831133808283,go,aparecida de goiania,POINT (-49.27831133808283 -16.79261176921506)
74954,-16.792611769215064,-49.27831133808283,go,aparecida de goiânia,POINT (-49.27831133808283 -16.79261176921506)
74955,-16.806286496806283,-49.28303142895152,go,aparecida de goiania,POINT (-49.28303142895152 -16.80628649680628)
74956,-16.801106513117343,-49.29330047940305,go,aparecida de goiania,POINT (-49.29330047940305 -16.80110651311734)
74956,-16.801106513117343,-49.29330047940305,go,aparecida de goiânia,POINT (-49.29330047940305 -16.80110651311734)
74957,-16.80650921009425,-49.30998512411221,go,aparecida de goiania,POINT (-49.30998512411221 -16.80650921009425)
74957,-16.80650921009425,-49.30998512411221,go,aparecida de goiânia,POINT (-49.30998512411221 -16.80650921009425)
74958,-16.801398547546167,-49.3186832341774,go,aparecida de goiania,POINT (-49.3186832341774 -16.80139854754617)
74959,-16.819400361031793,-49.31058371607391,go,aparecida de goiania,POINT (-49.31058371607391 -16.81940036103179)
74959,-16.819400361031793,-49.31058371607391,go,aparecida de goiânia,POINT (-49.31058371607391 -16.81940036103179)
74960,-16.799345053628176,-49.31584953936064,go,aparecida de goiania,POINT (-49.31584953936063 -16.79934505362818)
74961,-16.811304842351422,-49.32174369158381,go,aparecida de goiania,POINT (-49.32174369158381 -16.81130484235142)
74961,-16.811304842351422,-49.32174369158381,go,aparecida de goiânia,POINT (-49.32174369158381 -16.81130484235142)
74962,-16.816163989722117,-49.34134672668443,go,aparecida de goiania,POINT (-49.34134672668443 -16.81616398972212)
74963,-16.81920934544963,-49.36033799012658,go,aparecida de goiania,POINT (-49.36033799012658 -16.81920934544963)
74965,-16.832640986334386,-49.3656417633293,go,aparecida de goiania,POINT (-49.3656417633293 -16.83264098633439)
74965,-16.832640986334386,-49.3656417633293,go,aparecida de goiânia,POINT (-49.3656417633293 -16.83264098633439)
74966,-16.825126776037973,-49.29735365627846,go,aparecida de goiania,POINT (-49.29735365627846 -16.82512677603797)
74966,-16.825126776037973,-49.29735365627846,go,aparecida de goiânia,POINT (-49.29735365627846 -16.82512677603797)
74967,-16.81689556527198,-49.29054636086836,go,aparecida de goiania,POINT (-49.29054636086836 -16.81689556527198)
74967,-16.81689556527198,-49.29054636086836,go,aparecida de goiânia,POINT (-49.29054636086836 -16.81689556527198)
74968,-16.818952753422177,-49.26210950475147,go,aparecida de goiania,POINT (-49.26210950475147 -16.81895275342218)
74968,-16.818952753422177,-49.26210950475147,go,aparecida de goiânia,POINT (-49.26210950475147 -16.81895275342218)
74969,-16.8160352379311,-49.28186274416623,go,aparecida de goiania,POINT (-49.28186274416623 -16.8160352379311)
